millis,encoderA,encoderB
32553,25,43
32553,32,4085
32553,4084,4085
32553,4084,4080
32553,4083,25
32553,27,28
32554,30,25
32554,29,4085
32554,35,4084
32554,4085,4085
32554,4084,4089
32554,4080,33
32555,28,32
32555,24,12
32555,21,4086
32555,4083,4080
32555,4084,4085
32555,4082,40
32556,4075,27
32556,27,29
32556,28,122
32556,27,4082
32556,4084,4087
32556,4088,4088
32557,4084,18
32557,32,25
32557,24,21
32557,28,4086
32557,33,4080
32557,4087,4080
32558,4085,4084
32558,4086,30
32558,27,27
32558,26,27
32558,24,4083
32558,4085,4088
32559,4086,4086
32559,4082,21
32559,4085,22
32559,33,34
32559,30,4081
32559,20,4090
32560,4088,4085
32560,4087,4087
32560,4083,25
32560,33,24
32560,33,29
32560,26,4085
32561,134,4084
32561,4081,4083
32561,4082,33
32561,4079,31
32561,23,21
32561,18,32
32561,33,4084
32562,4076,4083
32562,4085,4088
32562,4081,24
32562,31,22
32562,34,27
32562,31,4082
32563,23,4082
32563,4081,4086
32563,4080,4087
32563,4083,36
32563,25,26
32563,26,25
32564,19,4084
32564,4085,4083
32564,4083,4087
32564,4084,23
32564,4086,28
32564,23,32
32565,27,37
32565,26,4077
32565,4088,4087
32565,4080,4084
32565,4080,24
32565,28,23
32566,33,25
32566,16,4087
32566,29,4087
32566,4083,4085
32566,4084,4086
32566,4084,30
32567,25,19
32567,27,33
32567,25,4085
32567,4085,4082
32567,4084,4083
32567,4083,32
32568,4082,27
32568,27,28
32568,25,4087
32568,29,4086
32568,4081,4093
32568,4084,4089
32569,4078,23
32569,31,29
32569,27,29
32569,34,4085
32569,35,4093
32569,4085,4082
32570,4085,51
32570,4087,29
32570,30,24
32570,25,34
32570,31,4083
32570,4087,4084
32571,4086,4084
32571,4079,23
32571,4087,27
32571,26,25
32571,16,138
32571,22,4076
32572,4086,4082
32572,4082,4082
32572,4084,22
32572,31,23
32572,23,27
32572,31,4090
32573,43,4082
32573,4075,4082
32573,4081,30
32573,4079,29
32573,27,28
32573,28,26
32573,25,4085
32574,4088,4083
32574,4081,4084
32574,4082,25
32574,4085,32
32574,24,29
32574,22,4027
32575,35,4085
32575,4085,4077
32575,4075,4084
32575,4083,21
32575,26,19
32575,26,21
32576,22,4083
32576,4085,4085
32576,4082,4081
32576,4080,30
32576,4084,25
32576,23,23
32577,27,29
32577,23,4085
32577,4082,4084
32577,4080,4084
32577,4082,25
32577,27,21
32578,29,31
32578,24,4080
32578,29,4085
32578,4085,4082
32578,4085,4083
32578,4079,28
32579,26,30
32579,28,28
32579,28,4084
32579,4081,4085
32579,4085,4082
32579,4077,27
32580,4079,34
32580,29,33
32580,33,4081
32580,32,4086
32580,4087,4086
32580,4080,4087
32581,4083,15
32581,33,23
32581,21,23
32581,25,4080
32581,26,4087
32581,4086,4084
32582,4089,3422
32582,4085,26
32582,26,30
32582,25,33
32582,16,4077
32582,4083,4087
32583,4084,4080
32583,4085,27
32583,71,29
32583,24,26
32583,27,52
32583,32,4087
32584,4085,4086
32584,4089,4088
32584,4078,24
32584,27,25
32584,17,23
32584,19,4082
32585,42,4084
32585,4083,4088
32585,4085,49
32585,4083,29
32585,33,32
32585,26,32
32585,27,4081
32586,4085,4085
32586,4078,4087
32586,4083,24
32586,4085,33
32586,22,28
32586,20,4058
32587,30,4082
32587,4084,4081
32587,4089,4083
32587,4080,21
32587,36,22
32587,26,27
32588,26,4085
32588,4086,4083
32588,4084,4085
32588,4085,30
32588,4085,26
32588,21,29
32589,23,27
32589,33,4088
32589,4086,4083
32589,4084,4084
32589,4084,29
32589,29,23
32590,28,21
32590,20,4088
32590,37,4084
32590,4084,4084
32590,4086,4081
32590,4082,28
32591,28,27
32591,20,33
32591,26,4081
32591,4087,4087
32591,4084,4085
32591,4079,36
32592,4078,18
32592,24,26
32592,24,39
32592,27,4086
32592,4081,4081
32592,4084,4085
32593,4081,24
32593,27,29
32593,27,28
32593,24,4087
32593,32,4084
32593,4085,4091
32594,4084,4084
32594,4087,25
32594,26,28
32594,26,26
32594,25,4085
32594,4083,4077
32595,4087,4083
32595,4083,19
32595,4088,23
32595,32,23
32595,27,38
32595,24,4084
32596,4087,4085
32596,4082,4087
32596,4079,21
32596,36,14
32596,25,28
32596,27,4086
32597,30,4084
32597,4085,4086
32597,4085,4079
32597,4084,28
32597,28,25
32597,25,30
32597,31,4089
32598,4086,4086
32598,4085,4088
32598,4077,29
32598,4086,27
32598,25,32
32599,17,4085
32599,26,4083
32599,4086,4082
32599,4087,4087
32599,4079,23
32599,28,21
32600,24,28
32600,28,4083
32600,4082,4079
32600,4085,4083
32600,4080,35
32600,4085,36
32601,28,27
32601,28,42
32601,37,4085
32601,4084,4086
32601,4085,4084
32601,4081,24
32601,34,24
32602,33,24
32602,21,4086
32602,29,4086
32602,4087,4090
32602,4082,4083
32602,4082,24
32603,24,21
32603,31,32
32603,25,4077
32603,4085,4083
32603,4086,4084
32603,4079,26
32604,50,20
32604,32,32
32604,29,48
32604,18,4084
32604,4082,4083
32604,4085,4084
32605,4086,22
32605,29,28
32605,25,28
32605,30,4083
32605,28,4088
32605,4086,4077
32606,4084,4084
32606,4081,22
32606,32,25
32606,22,22
32606,26,4085
32606,4086,4085
32607,4089,4083
32607,4080,21
32607,4085,27
32607,27,33
32607,23,44
32607,26,4087
32608,4087,4085
32608,4081,4086
32608,4085,27
32608,28,29
32608,30,28
32608,31,4078
32609,27,4085
32609,4086,4087
32609,4088,40
32609,4082,22
32609,25,27
32609,27,29
32610,24,4082
32610,4087,4084
32610,4085,4084
32610,4077,37
32610,43,30
32610,31,32
32611,19,127
32611,29,4081
32611,4084,4083
32611,4086,4085
32611,4083,26
32611,29,32
32612,32,26
32612,25,4085
32612,4086,4085
32612,4085,4081
32612,4085,30
32612,4087,29
32613,27,17
32613,29,29
32613,32,4090
32613,4084,4084
32613,4081,4086
32613,4082,21
32613,34,36
32614,24,23
32614,18,4084
32614,22,4086
32614,4085,4082
32614,4088,4082
32614,4081,29
32615,31,27
32615,25,23
32615,26,4082
32615,97,4086
32615,4083,4084
32615,4086,51
32616,4083,34
32616,28,25
32616,22,30
32616,19,4082
32616,4083,4087
32616,4086,4085
32617,4084,30
32617,4085,31
32617,23,25
32617,29,4081
32617,28,4085
32617,4084,4088
32618,4083,4086
32618,4081,30
32618,25,30
32618,21,23
32618,26,4085
32618,48,4083
32619,4087,4081
32619,4082,30
32619,4082,20
32619,28,31
32619,25,33
32619,33,4083
32620,4086,4079
32620,4082,4083
32620,4079,29
32620,4085,17
32620,28,29
32620,22,4082
32621,30,4079
32621,4082,4086
32621,4085,4086
32621,4081,20
32621,30,27
32621,22,28
32621,24,4087
32622,4086,4087
32622,4087,4087
32622,4081,38
32622,4084,25
32622,27,24
32622,31,31
32623,26,4089
32623,4087,4087
32623,4084,4083
32623,4080,29
32623,31,22
32623,26,25
32624,28,4082
32624,34,4084
32624,4084,4088
32624,4085,4086
32624,4084,35
32624,27,17
32625,25,23
32625,26,4084
32625,4086,4090
32625,4081,4088
32625,4083,27
32625,4087,29
32626,31,27
32626,31,4081
32626,30,4085
32626,4081,4087
32626,4086,4084
32626,4083,33
32627,21,22
32627,26,26
32627,25,4087
32627,37,4095
32627,4086,4084
32627,4086,34
32628,4083,23
32628,32,22
32628,22,22
32628,28,4085
32628,4085,4085
32628,4086,4084
32629,4080,25
32629,4079,26
32629,25,30
32629,26,4083
32629,33,4080
32629,4086,4084
32630,4092,4082
32630,4081,30
32630,28,31
32630,24,23
32630,28,4082
32630,4084,4085
32631,4081,4082
32631,4093,30
32631,4084,26
32631,34,26
32631,23,28
32631,25,4079
32632,4078,4075
32632,4087,4086
32632,4079,32
32632,32,24
32632,26,17
32632,28,4086
32633,28,4079
32633,4085,4086
32633,4084,4085
32633,4084,33
32633,32,27
32633,31,16
32634,30,4086
32634,4084,4087
32634,4082,4089
32634,4081,30
32634,76,26
32634,33,27
32635,26,38
32635,25,4081
32635,4085,4082
32635,4084,4085
32635,4084,25
32635,33,20
32635,31,31
32636,34,4082
32636,40,4083
32636,4085,4085
32636,4084,4086
32636,4075,26
32636,27,24
32637,27,22
32637,28,4085
32637,4085,4086
32637,4083,4085
32637,4083,31
32637,4088,32
32638,32,24
32638,24,223
32638,26,4088
32638,4086,4084
32638,4087,4082
32638,4078,22
32639,29,29
32639,23,25
32639,24,4082
32639,30,4079
32639,4085,4090
32639,4086,46
32640,4082,15
32640,25,29
32640,26,36
32640,22,4081
32640,4088,4087
32640,4086,4085
32641,4077,36
32641,4079,33
32641,25,21
32641,26,4087
32641,35,4084
32641,4087,4085
32642,4079,4075
32642,4082,28
32642,32,27
32642,20,22
32642,28,4084
32642,34,4082
32643,4083,4082
32643,4088,38
32643,4083,33
32643,34,27
32643,30,30
32643,24,4085
32644,4081,4087
32644,4085,4090
32644,4086,28
32644,4078,29
32644,26,27
32644,28,34
32644,22,4087
32645,4086,4086
32645,4081,4087
32645,4083,27
32645,25,25
32645,34,25
32645,26,4079
32646,41,4087
32646,4083,4085
32646,4094,4084
32646,4079,29
32646,25,24
32646,30,30
32647,21,4084
32647,4082,4084
32647,4083,4085
32647,4084,32
32647,48,24
32647,29,31
32648,28,32
32648,27,4083
32648,4088,4085
32648,4087,4083
32648,4078,25
32648,23,27
32649,27,35
32649,27,4085
32649,27,4085
32649,4083,4082
32649,4084,4084
32649,4084,26
32650,23,28
32650,26,24
32650,29,4089
32650,4085,4087
32650,4084,4085
32650,4085,30
32651,4083,20
32651,26,23
32651,27,4085
32651,29,4084
32651,4089,4081
32651,4091,4084
32652,4080,28
32652,31,26
32652,27,27
32652,29,4088
32652,26,4085
32652,4083,4087
32653,4078,37
32653,4083,19
32653,28,17
32653,32,39
32653,23,4092
32653,4085,4085
32654,4085,4079
32654,4082,25
32654,4079,26
32654,24,26
32654,23,4082
32654,25,4086
32655,4087,4084
32655,4095,4083
32655,4084,28
32655,29,25
32655,31,22
32655,18,4086
32655,36,4087
32656,4084,4089
32656,4087,53
32656,4086,28
32656,26,22
32656,27,23
32656,25,4088
32657,4085,4081
32657,4076,4081
32657,4085,28
32657,52,19
32657,20,24
32657,26,33
32658,28,4085
32658,4085,4083
32658,4087,4081
32658,4082,30
32658,30,28
32658,29,26
32659,25,4084
32659,31,4082
32659,4085,4085
32659,4086,4090
32659,4081,22
32659,19,32
32660,26,26
32660,33,4084
32660,4087,4085
32660,4085,4088
32660,4081,26
32660,56,20
32661,28,30
32661,30,3806
32661,28,4089
32661,4085,4081
32661,4083,4083
32661,4079,24
32662,35,29
32662,29,31
32662,29,4079
32662,858,4088
32662,4086,4086
32662,4081,28
32663,4083,25
32663,31,19
32663,31,22
32663,23,4079
32663,4082,4082
32663,4082,4084
32664,4082,25
32664,38,21
32664,35,29
32664,29,4092
32664,25,4083
32664,4084,4081
32665,4082,4090
32665,4083,37
32665,29,28
32665,20,22
32665,19,4083
32665,31,4085
32665,4083,4085
32666,4085,37
32666,4081,18
32666,24,29
32666,22,28
32666,20,4087
32666,4085,4083
32667,4081,4081
32667,4080,20
32667,4080,29
32667,27,34
32667,32,4081
32667,30,4082
32668,4088,4081
32668,4087,4085
32668,4085,26
32668,34,24
32668,23,27
32668,28,4080
32669,4085,4085
32669,4087,4085
32669,4084,28
32669,4085,20
32669,32,28
32669,33,33
32670,34,4080
32670,4088,4075
32670,4084,4085
32670,4082,34
32670,30,28
32670,28,29
32671,31,4082
32671,32,4086
32671,4087,4084
32671,4083,4083
32671,4088,31
32671,24,32
32672,24,19
32672,25,4085
32672,4083,4084
32672,4082,4084
32672,4077,25
32672,4082,25
32673,26,26
32673,28,4085
32673,32,4081
32673,4085,4081
32673,4085,4084
32673,4080,24
32674,21,29
32674,28,32
32674,28,4079
32674,4077,4084
32674,4086,4082
32674,4079,23
32675,4086,28
32675,23,28
32675,28,95
32675,21,4090
32675,4080,4085
32675,4082,4083
32676,4086,27
32676,33,23
32676,26,20
32676,22,4083
32676,21,4081
32676,4081,4086
32677,4084,4077
32677,4084,23
32677,25,21
32677,27,22
32677,26,4081
32677,4079,4086
32678,4079,4084
32678,4087,33
32678,4086,22
32678,28,26
32678,21,3705
32678,19,4083
32679,4079,4085
32679,4084,4083
32679,4079,20
32679,30,12
32679,29,29
32679,28,4085
32680,34,4083
32680,4082,4087
32680,4084,4084
32680,4088,23
32680,30,25
32680,27,35
32681,22,4085
32681,4082,4084
32681,4087,4084
32681,4079,26
32681,25,29
32681,29,16
32681,26,4083
32682,27,4089
32682,4084,4078
32682,4086,4084
32682,4074,28
32682,27,20
32682,25,32
32683,26,4082
32683,4085,4084
32683,4083,4081
32683,4082,30
32683,4087,25
32683,23,31
32684,27,30
32684,27,4085
32684,4085,4085
32684,4084,4083
32684,4082,23
32684,29,25
32685,23,21
32685,30,4081
32685,26,4080
32685,4085,4092
32685,4084,4081
32685,4075,32
32686,27,18
32686,28,27
32686,25,4086
32686,4082,4077
32686,4082,4085
32686,4085,24
32687,4084,26
32687,28,31
32687,26,4079
32687,24,4087
32687,4085,4077
32687,4082,4087
32688,4078,22
32688,32,24
32688,26,30
32688,23,4085
32688,31,4083
32688,4082,4083
32689,4086,51
32689,4089,20
32689,29,28
32689,23,29
32689,14,4089
32689,4083,4089
32690,4084,4084
32690,4085,37
32690,4085,23
32690,24,30
32690,21,4081
32690,24,4092
32691,4084,4088
32691,4083,4083
32691,4081,27
32691,29,26
32691,32,25
32691,26,4080
32692,42,4085
32692,4079,4086
32692,4090,4084
32692,4079,29
32692,26,20
32692,23,24
32693,21,4085
32693,4086,4086
32693,4084,4083
32693,4078,28
32693,34,27
32693,30,26
32694,24,4085
32694,27,4081
32694,4084,4086
32694,4083,4086
32694,4077,23
32694,29,32
32694,30,27
32695,24,4091
32695,44,4088
32695,4087,4084
32695,4082,4085
32695,4083,15
32695,32,23
32696,26,30
32696,36,4087
32696,4079,4084
32696,4085,4080
32696,4082,25
32696,26,24
32697,29,33
32697,23,4089
32697,30,4085
32697,4084,4083
32697,4085,4087
32697,4084,35
32698,26,24
32698,32,30
32698,28,4082
32698,4083,4083
32698,4082,4079
32698,4082,28
32699,4082,30
32699,19,37
32699,24,4080
32699,35,4079
32699,4087,4082
32699,4084,4084
32700,4080,23
32700,31,28
32700,33,22
32700,24,4086
32700,26,4084
32700,4087,4079
32701,4088,4091
32701,4080,27
32701,30,21
32701,26,30
32701,30,4082
32701,4087,4088
32702,4086,4083
32702,4076,34
32702,4082,24
32702,27,32
32702,27,4084
32702,30,4088
32703,4082,4085
32703,4084,4084
32703,4079,22
32703,23,31
32703,27,24
32703,29,4079
32704,4085,4083
32704,4084,4084
32704,4083,31
32704,4085,22
32704,31,28
32704,26,30
32705,26,4082
32705,4090,4082
32705,4083,4083
32705,4081,28
32705,35,39
32705,24,27
32706,33,4081
32706,38,4083
32706,4087,4087
32706,4075,4082
32706,4081,29
32706,32,24
32707,32,25
32707,18,4084
32707,4080,4079
32707,4085,4086
32707,4081,34
32707,4084,26
32708,39,23
32708,24,29
32708,21,4086
32708,4092,4079
32708,4079,4082
32708,4080,25
32709,32,31
32709,26,27
32709,21,4079
32709,22,4083
32709,4088,4082
32709,4084,4089
32710,4079,30
32710,32,26
32710,26,25
32710,27,4083
32710,4085,4086
32710,4085,4084
32710,4085,26
32711,4081,31
32711,21,26
32711,21,4085
32711,29,4084
32711,4079,4085
32711,4081,4082
32712,4082,27
32712,26,25
32712,18,30
32712,30,4082
32712,32,4084
32712,4083,4081
32713,4079,41
32713,4082,36
32713,26,31
32713,30,25
32713,26,4083
32713,4079,4086
32714,4085,4087
32714,4083,26
32714,4084,35
32714,27,23
32714,26,4081
32714,29,4088
32715,4084,4085
32715,4084,4081
32715,4085,11
32715,27,21
32715,24,28
32715,29,4084
32716,34,4087
32716,4087,4086
32716,4084,1328
32716,4083,35
32716,29,24
32716,28,33
32717,27,4083
32717,4090,4079
32717,4082,4083
32717,4081,26
32717,37,22
32717,28,26
32718,21,4085
32718,30,4081
32718,4087,4090
32718,4085,4090
32718,4080,26
32718,29,26
32719,31,29
32719,23,4085
32719,4087,4083
32719,4088,4081
32719,4081,28
32719,4084,32
32720,24,24
32720,21,35
32720,27,4084
32720,4084,4088
32720,4087,4086
32720,4084,26
32721,32,24
32721,25,31
32721,28,4081
32721,22,4085
32721,4085,4085
32721,4090,4086
32722,4081,25
32722,23,23
32722,22,26
32722,24,4085
32722,4085,4084
32722,4083,4085
32723,4083,28
32723,4082,25
32723,23,27
32723,27,1744
32723,30,4085
32723,4084,4084
32723,4083,4084
32724,4084,26
32724,36,25
32724,26,23
32724,29,4087
32724,30,4075
32724,4085,4085
32725,4081,48
32725,4082,26
32725,27,29
32725,27,29
32725,25,4085
32725,4086,4083
32726,4083,4083
32726,4081,24
32726,4081,24
32726,29,29
32726,32,4085
32726,22,4082
32727,4082,4082
32727,4084,4081
32727,4080,33
32727,27,26
32727,23,26
32727,27,4085
32728,38,4088
32728,4083,4087
32728,4080,40
32728,4077,20
32728,25,29
32728,29,20
32729,22,4090
32729,4086,4087
32729,4083,4090
32729,4079,26
32729,42,27
32729,31,30
32730,22,55
32730,26,4080
32730,4085,4084
32730,4086,4083
32730,4081,17
32730,25,25
32731,25,27
32731,30,4086
32731,55,4092
32731,4084,4087
32731,4087,4083
32731,4081,29
32732,25,33
32732,18,29
32732,19,4085
32732,4087,4086
32732,4084,4083
32732,4083,20
32733,27,27
32733,21,27
32733,22,4083
32733,26,4087
32733,4086,4086
32733,4085,4085
32734,4086,27
32734,26,20
32734,26,27
32734,31,4085
32734,4086,4087
32734,4087,4084
32735,4084,32
32735,4085,34
32735,28,28
32735,32,30
32735,25,4082
32735,4084,4088
32735,4086,4086
32736,4077,23
32736,28,25
32736,33,26
32736,27,4079
32736,31,4082
32736,4087,4085
32737,4089,4086
32737,4085,21
32737,23,26
32737,28,23
32737,28,4086
32737,4083,4084
32738,4083,4093
32738,4078,25
32738,4079,34
32738,29,33
32738,28,4086
32738,27,4088
32739,4084,4084
32739,4081,4084
32739,4077,30
32739,22,23
32739,30,31
32739,27,4083
32740,44,4095
32740,4082,4086
32740,4083,54
32740,4082,29
32740,32,29
32740,24,24
32741,23,4088
32741,4085,4081
32741,4082,4085
32741,4078,25
32741,92,16
32741,26,26
32742,24,4079
32742,25,4086
32742,4081,4078
32742,4081,4087
32742,4080,35
32742,34,29
32743,27,31
32743,31,4081
32743,4082,4082
32743,4083,4088
32743,4079,39
32743,4083,25
32744,30,18
32744,25,26
32744,21,4087
32744,4085,4081
32744,4083,4088
32744,4081,31
32745,28,32
32745,27,27
32745,27,4083
32745,28,4083
32745,4084,4085
32745,4085,4083
32746,4078,34
32746,27,34
32746,22,21
32746,29,4083
32746,4082,4082
32746,4083,4079
32747,4080,23
32747,4087,26
32747,30,25
32747,25,39
32747,33,4076
32747,4084,4085
32747,4081,4084
32748,4083,23
32748,27,26
32748,29,31
32748,27,4085
32748,26,4089
32748,4082,4080
32749,4081,4084
32749,4080,28
32749,22,31
32749,27,32
32749,34,4086
32749,4084,4079
32750,4086,4085
32750,4079,20
32750,4082,33
32750,19,23
32750,29,4081
32750,28,4083
32751,4081,4084
32751,4080,4088
32751,4078,23
32751,28,22
32751,27,36
32751,22,4085
32752,54,4088
32752,4085,4079
32752,4081,4087
32752,4080,29
32752,31,15
32752,25,32
32753,27,4079
32753,4087,4084
32753,4087,4085
32753,4081,25
32753,36,22
32753,41,21
32754,36,4088
32754,32,4079
32754,4085,4086
32754,4086,4073
32754,4081,30
32754,23,26
32755,30,28
32755,36,4089
32755,4089,4085
32755,4079,4084
32755,4084,32
32755,4084,29
32756,24,12
32756,32,34
32756,29,4086
32756,4079,4077
32756,4085,4085
32756,4079,27
32757,27,28
32757,30,28
32757,26,4085
32757,36,4085
32757,4082,4083
32757,4083,4079
32758,4082,24
32758,23,18
32758,29,22
32758,25,4085
32758,4086,4082
32758,4087,4086
32759,4082,29
32759,54,33
32759,24,23
32759,31,57
32759,26,4086
32759,4083,4089
32760,4083,4083
32760,4083,33
32760,32,26
32760,26,18
32760,29,4088
32760,26,4085
32760,4082,4086
32761,4082,4085
32761,4079,30
32761,24,32
32761,31,28
32761,25,4083
32761,4087,4087
32762,4090,4085
32762,4084,29
32762,4083,27
32762,41,28
32762,31,4080
32762,27,4085
32763,4086,4081
32763,4088,4088
32763,4085,22
32763,32,29
32763,35,23
32763,22,4087
32764,41,4095
32764,4085,4083
32764,4083,4086
32764,4082,23
32764,24,28
32764,27,29
32765,22,4084
32765,4083,4083
32765,4085,4085
32765,4082,30
32765,33,30
32765,21,26
32766,28,4084
32766,35,4084
32766,4084,4085
32766,4085,4084
32766,4084,24
32766,30,23
32767,27,27
32767,33,4082
32767,4084,4087
32767,4085,4086
32767,4081,20
32767,4089,24
32768,25,28
32768,29,43
32768,22,4086
32768,4086,4086
32768,4084,4085
32768,4084,15
32769,33,25
32769,26,24
32769,30,4084
32769,24,4082
32769,4082,4083
32769,4081,4079
32770,4082,31
32770,26,23
32770,26,28
32770,23,4083
32770,4087,4081
32770,4086,4086
32771,4084,33
32771,4087,29
32771,28,23
32771,27,4084
32771,27,4093
32771,4088,4082
32772,4083,4084
32772,4081,26
32772,29,21
32772,29,31
32772,24,4085
32772,36,4085
32773,4087,4087
32773,4081,37
32773,4086,26
32773,29,19
32773,24,32
32773,22,4088
32773,4088,4084
32774,4084,4087
32774,4085,30
32774,4085,26
32774,28,16
32774,19,4079
32774,30,4087
32775,4086,4084
32775,4083,4079
32775,4085,20
32775,21,21
32775,23,21
32775,30,4086
32776,4087,4077
32776,4089,4084
32776,4085,25
32776,4085,33
32776,25,25
32776,34,30
32777,20,4088
32777,4087,4086
32777,4084,4082
32777,4084,30
32777,33,25
32777,27,29
32778,23,4079
32778,36,4081
32778,4088,4082
32778,4086,4084
32778,4084,23
32778,27,29
32779,25,28
32779,24,4086
32779,4083,4085
32779,4085,4085
32779,4078,30
32779,4084,26
32780,26,26
32780,28,45
32780,25,4079
32780,4086,4082
32780,4085,4085
32780,4079,17
32781,35,26
32781,27,28
32781,27,4081
32781,34,4083
32781,4083,4085
32781,4087,4085
32782,4079,30
32782,27,28
32782,22,17
32782,27,4079
32782,4085,4085
32782,4087,4086
32783,4080,35
32783,4085,24
32783,26,23
32783,24,4082
32783,30,4083
32783,4085,4084
32784,4081,4088
32784,4078,14
32784,35,29
32784,35,29
32784,29,4081
32784,34,4089
32785,4084,4087
32785,4085,21
32785,4085,22
32785,24,14
32785,32,29
32785,24,4078
32785,4088,4088
32786,4085,4082
32786,4082,26
32786,35,29
32786,25,22
32786,24,4085
32786,26,4082
32787,4083,4087
32787,4082,4084
32787,4079,26
32787,32,27
32787,26,25
32787,19,4087
32788,56,4083
32788,4085,4082
32788,4082,4085
32788,4085,21
32788,27,33
32788,27,31
32789,30,4081
32789,4083,4086
32789,4084,4087
32789,4078,23
32789,37,23
32789,28,26
32790,30,4082
32790,33,4087
32790,4079,4085
32790,4082,4084
32790,4082,25
32790,30,18
32791,31,25
32791,23,4085
32791,4079,4086
32791,4085,4083
32791,4081,34
32791,4083,27
32792,26,28
32792,23,31
32792,33,4079
32792,4088,4081
32792,4081,4078
32792,4081,31
32793,21,22
32793,32,33
32793,27,4081
32793,26,4084
32793,4086,4087
32793,4086,4085
32794,4079,15
