millis,rpm1,filterRpm_1,w1,rpm2,filterRpm_2,w2,rpm3,filterRpm_3,w3
2133634,160.43,161.18,31160,160.43,162.23,31160,160.43,158.49,31160
2133645,160.34,161.08,31190,160.34,162.01,31190,160.34,158.71,31190
2133656,175.11,161.87,31210,160.52,161.82,31210,145.92,158.05,31210
2133666,160.43,162.57,31230,160.43,161.66,31230,160.43,157.48,31230
2133677,160.41,162.31,31250,160.41,161.52,31250,160.41,157.82,31250
2133688,160.44,162.09,31270,160.44,161.39,31270,160.44,158.13,31270
2133699,160.43,161.89,31290,160.43,161.28,31290,160.43,158.4,31290
2133710,160.43,161.72,31310,160.43,161.17,31310,160.43,158.64,31310
2133721,160.43,161.57,31330,160.43,161.09,31330,160.43,158.85,31330
2133732,160.43,161.43,31350,160.43,161.01,31350,160.43,159.04,31350
2133743,160.34,161.31,31380,160.34,160.93,31380,160.34,159.2,31380
2133754,160.5,161.2,31400,175.09,161.74,31400,160.5,159.34,31400
2133764,160.44,161.12,31420,160.44,162.45,31420,160.44,159.48,31420
2133774,160.41,161.04,31440,160.41,162.21,31440,160.41,159.59,31440
2133785,160.44,160.96,31460,160.44,162.0,31460,160.44,159.69,31460
2133795,160.41,160.9,31480,160.41,161.81,31480,160.41,159.78,31480
2133806,175.03,161.71,31500,160.44,161.65,31500,160.44,159.85,31500
2133817,160.43,162.42,31520,160.43,161.51,31520,160.43,159.92,31520
2133828,160.34,162.18,31550,160.34,161.37,31550,160.34,159.98,31550
2133839,160.52,161.97,31570,160.52,161.26,31570,160.52,160.03,31570
2133850,160.43,161.79,31590,160.43,161.17,31590,160.43,160.08,31590
2133861,160.43,161.63,31610,160.43,161.08,31610,160.43,160.12,31610
2133872,160.43,161.49,31630,160.43,161.0,31630,160.43,160.16,31630
2133883,160.43,161.36,31650,160.43,160.94,31650,145.84,159.33,31650
2133894,160.4,161.25,31670,174.98,161.74,31670,174.98,159.46,31670
2133905,160.46,161.15,31690,160.46,162.44,31690,160.46,160.43,31690
2133915,160.43,161.07,31710,160.43,162.21,31710,160.43,160.43,31710
2133926,160.34,160.99,31740,160.34,161.99,31740,160.34,160.43,31740
2133937,160.5,160.92,31760,160.5,161.81,31760,160.5,160.43,31760
2133947,176.49,161.82,31780,160.44,161.65,31780,160.44,160.43,31780
2133958,160.41,162.6,31800,160.41,161.5,31800,160.41,160.43,31800
2133968,160.44,162.34,31820,160.44,161.38,31820,176.49,161.38,31820
2133979,160.43,162.12,31840,160.43,161.27,31840,160.43,162.22,31840
2133990,160.43,161.92,31860,160.43,161.17,31860,160.43,162.01,31860
2134001,160.34,161.74,31890,160.34,161.07,31890,160.34,161.81,31890
2134012,160.52,161.58,31910,160.52,161.0,31910,160.52,161.65,31910
2134023,160.43,161.45,31930,175.01,161.8,31930,160.43,161.51,31930
2134034,160.43,161.33,31950,160.43,162.5,31950,160.43,161.38,31950
2134045,160.41,161.22,31970,160.41,162.25,31970,160.41,161.27,31970
2134056,160.35,161.12,32000,160.35,162.03,32000,160.35,161.16,32000
2134067,175.09,161.9,32020,160.5,161.84,32020,160.5,161.08,32020
2134077,160.44,162.6,32040,160.44,161.68,32040,160.44,161.01,32040
2134088,160.41,162.34,32060,160.41,161.53,32060,160.41,160.94,32060
2134099,160.43,162.11,32080,160.43,161.4,32080,160.43,160.88,32080
2134110,160.44,161.92,32100,160.44,161.29,32100,160.44,160.82,32100
2134121,160.43,161.74,32120,160.43,161.19,32120,160.43,160.78,32120
2134132,160.3,161.58,32150,160.3,161.09,32150,174.87,161.59,32150
2134142,160.48,161.44,32170,160.48,161.01,32170,160.48,162.31,32170
2134153,160.52,161.33,32190,175.11,161.81,32190,160.52,162.09,32190
2134164,160.43,161.22,32210,160.43,162.51,32210,160.43,161.9,32210
2134175,160.43,161.13,32230,160.43,162.27,32230,160.43,161.73,32230
2134186,160.41,161.05,32250,160.41,162.05,32250,160.41,161.57,32250
2134196,160.44,160.97,32270,160.44,161.86,32270,160.44,161.44,32270
2134207,175.01,161.77,32290,160.43,161.69,32290,160.43,161.32,32290
2134218,160.34,162.47,32320,160.34,161.53,32320,174.92,162.07,32320
2134229,160.52,162.23,32340,160.52,161.4,32340,160.52,162.74,32340
2134240,160.43,162.02,32360,160.43,161.29,32360,160.43,162.47,32360
2134250,160.43,161.83,32380,160.43,161.19,32380,160.43,162.23,32380
2134261,160.43,161.67,32400,160.43,161.1,32400,160.43,162.02,32400
2134271,160.43,161.52,32420,160.43,161.02,32420,160.43,161.83,32420
2134281,160.43,161.39,32440,160.43,160.95,32440,160.43,161.66,32440
2134292,160.43,161.28,32460,175.01,161.75,32460,160.43,161.52,32460
2134303,160.43,161.18,32480,160.43,162.46,32480,160.43,161.39,32480
2134314,160.43,161.09,32500,160.43,162.22,32500,160.43,161.27,32500
2134325,174.92,161.87,32530,160.34,162.0,32530,160.34,161.17,32530
2134336,160.52,162.56,32550,160.52,161.81,32550,160.52,161.08,32550
2134347,160.43,162.31,32570,160.43,161.66,32570,160.43,161.01,32570
2134358,160.43,162.09,32590,160.43,161.51,32590,160.43,160.94,32590
2134369,160.43,161.89,32610,160.43,161.38,32610,175.01,161.74,32610
2134380,160.43,161.72,32630,160.43,161.27,32630,160.43,162.45,32630
2134391,160.34,161.56,32660,160.34,161.16,32660,160.34,162.2,32660
2134402,160.52,161.43,32680,160.52,161.08,32680,160.52,161.99,32680
2134413,160.41,161.31,32700,160.41,161.0,32700,160.41,161.81,32700
2134424,160.43,161.21,32720,175.01,161.8,32720,160.43,161.65,32720
2134435,175.03,161.98,32740,160.44,162.5,32740,160.44,161.51,32740
2134446,160.43,162.66,32760,160.43,162.25,32760,160.43,161.38,32760
2134457,160.43,162.39,32780,160.43,162.04,32780,160.43,161.27,32780
2134468,160.43,162.16,32800,160.43,161.85,32800,160.43,161.17,32800
2134479,160.43,161.96,32820,160.43,161.68,32820,160.43,161.08,32820
2134490,175.01,162.64,32840,160.43,161.53,32840,160.43,161.0,32840
2134500,160.41,163.24,32860,160.41,161.4,32860,160.41,160.93,32860
2134511,160.44,162.91,32880,160.44,161.29,32880,160.44,160.87,32880
2134521,176.47,163.56,32900,160.43,161.18,32900,160.43,160.82,32900
2134532,160.34,164.13,32930,160.34,161.09,32930,174.92,161.63,32930
2134543,160.52,163.7,32950,175.11,161.87,32950,160.52,162.35,32950
2134554,175.01,164.18,32970,160.43,162.57,32970,160.43,162.13,32970
2134565,160.43,164.6,32990,160.43,162.32,32990,160.43,161.93,32990
2134576,160.41,164.1,33010,160.41,162.09,33010,160.41,161.75,33010
2134586,176.49,164.62,33030,160.44,161.9,33030,160.44,161.59,33030
2134597,160.43,165.07,33050,160.43,161.72,33050,160.43,161.46,33050
2134608,175.01,165.38,33070,160.43,161.57,33070,160.43,161.33,33070
2134618,160.41,165.66,33090,176.45,162.38,33090,160.41,161.23,33090
2134629,160.44,165.04,33110,160.44,163.1,33110,160.44,161.13,33110
2134639,176.47,165.44,33130,160.43,162.78,33130,160.43,161.05,33130
2134650,160.43,165.8,33150,175.01,163.37,33150,160.43,160.98,33150
2134661,175.01,166.03,33170,160.43,163.88,33170,160.43,160.91,33170
2134672,160.43,166.23,33190,160.43,163.47,33190,175.01,161.72,33190
2134683,175.01,166.4,33210,175.01,163.98,33210,160.43,162.43,33210
2134693,160.43,166.56,33230,160.43,164.42,33230,160.43,162.19,33230
2134704,175.01,166.7,33250,160.43,163.95,33250,160.43,161.98,33250
2134714,160.41,166.82,33270,176.45,164.48,33270,160.41,161.8,33270
2134724,160.43,166.06,33290,160.43,164.95,33290,160.43,161.63,33290
2134734,176.47,166.34,33310,176.47,165.36,33310,160.43,161.49,33310
2134745,160.35,166.59,33340,160.35,165.72,33340,160.35,161.36,33340
2134756,175.11,166.72,33360,160.52,165.1,33360,160.52,161.25,33360
2134767,160.41,166.85,33380,175.0,165.41,33380,160.41,161.16,33380
2134778,175.01,166.95,33400,160.43,165.68,33400,160.43,161.07,33400
2134789,175.03,167.9,33420,175.03,165.92,33420,175.03,161.86,33420
2134799,160.41,167.88,33440,160.41,166.14,33440,160.41,162.55,33440
2134810,175.03,167.86,33460,175.03,166.32,33460,160.44,162.3,33460
2134821,160.43,167.85,33480,160.43,166.49,33480,160.43,162.08,33480
2134832,174.92,167.83,33510,174.92,166.63,33510,160.34,161.88,33510
2134843,160.52,167.81,33530,175.11,167.62,33530,160.52,161.71,33530
2134854,175.0,167.81,33550,160.41,167.64,33550,160.41,161.56,33550
2134865,175.03,168.66,33570,175.03,167.65,33570,160.44,161.43,33570
2134876,160.43,168.55,33590,160.43,167.66,33590,160.43,161.31,33590
2134887,175.01,168.45,33610,175.01,167.66,33610,160.43,161.2,33610
2134898,160.43,168.36,33630,160.43,167.67,33630,160.43,161.11,33630
2134909,175.01,168.29,33650,175.01,167.68,33650,160.43,161.03,33650
2134919,160.41,168.22,33670,176.45,168.63,33670,160.41,160.96,33670
2134930,175.03,168.16,33690,160.44,168.61,33690,160.44,160.9,33690
2134940,176.47,169.06,33710,176.47,168.59,33710,176.47,161.79,33710
2134951,160.43,168.99,33730,160.43,168.57,33730,160.43,162.58,33730
2134962,175.01,168.84,33750,175.01,168.47,33750,160.43,162.32,33750
2134972,176.47,169.65,33770,176.47,169.33,33770,160.43,162.1,33770
2134983,160.43,169.51,33790,160.43,169.23,33790,160.43,161.9,33790
2134994,174.92,169.29,33820,174.92,169.04,33820,160.34,161.72,33820
2135005,160.52,169.11,33840,160.52,168.89,33840,160.52,161.57,33840
2135016,175.01,168.95,33860,175.01,168.75,33860,160.43,161.44,33860
2135026,176.47,169.75,33880,176.47,169.58,33880,160.43,161.32,33880
2135037,160.43,169.6,33900,160.43,169.45,33900,160.43,161.21,33900
2135048,175.0,169.37,33920,175.0,169.24,33920,160.41,161.12,33920
2135059,174.93,170.03,33950,174.93,169.92,33950,160.35,161.03,33950
2135070,160.52,169.76,33970,160.52,169.66,33970,175.11,161.83,33970
2135081,175.01,169.53,33990,175.01,169.43,33990,160.43,162.53,33990
2135092,175.01,170.17,34010,175.01,170.09,34010,160.43,162.28,34010
2135102,176.47,170.83,34030,160.43,169.81,34030,160.43,162.06,34030
2135113,160.43,170.55,34050,175.01,169.57,34050,160.43,161.87,34050
2135124,175.01,170.22,34070,175.01,170.21,34070,160.43,161.7,34070
2135135,175.01,170.78,34090,160.43,169.92,34090,160.43,161.55,34090
2135146,160.43,170.42,34110,175.01,169.66,34110,160.43,161.41,34110
2135157,175.01,170.1,34130,175.01,170.29,34130,160.43,161.3,34130
2135167,176.36,170.76,34160,160.33,169.98,34160,160.33,161.19,34160
2135178,175.11,171.35,34180,175.11,169.71,34180,160.52,161.1,34180
2135188,160.41,170.93,34200,176.45,170.43,34200,160.41,161.02,34200
2135199,175.01,170.55,34220,160.43,170.19,34220,160.43,160.95,34220
2135209,176.49,171.16,34240,176.49,169.99,34240,176.49,161.84,34240
2135220,160.43,170.84,34260,175.01,170.67,34260,160.43,162.62,34260
2135231,175.01,170.47,34280,175.01,171.18,34280,160.43,162.36,34280
2135242,174.92,171.0,34310,160.34,170.77,34310,160.34,162.13,34310
2135253,175.11,171.48,34330,175.11,170.41,34330,160.52,161.93,34330
2135264,175.01,171.9,34350,175.01,170.96,34350,160.43,161.76,34350
2135274,160.43,171.41,34370,160.43,170.58,34370,160.43,161.6,34370
2135285,175.0,170.97,34390,175.0,170.24,34390,160.41,161.46,34390
2135295,176.49,171.53,34410,176.49,170.89,34410,160.44,161.34,34410
2135306,175.01,172.03,34430,175.01,171.46,34430,160.43,161.23,34430
2135316,160.43,171.52,34450,160.43,171.02,34450,160.43,161.14,34450
2135327,174.92,171.07,34480,174.92,170.62,34480,160.34,161.05,34480
2135338,175.11,171.53,34500,175.11,171.14,34500,175.11,161.84,34500
2135349,175.0,171.95,34520,175.0,171.61,34520,160.41,162.54,34520
2135359,160.44,171.45,34540,160.44,171.15,34540,160.44,162.29,34540
2135370,175.0,171.01,34560,175.0,170.74,34560,160.41,162.07,34560
2135380,176.49,171.57,34580,176.49,171.33,34580,160.44,161.87,34580
2135391,175.01,172.06,34600,160.43,170.99,34600,160.43,161.7,34600
2135401,176.47,172.5,34620,176.47,170.69,34620,160.43,161.55,34620
2135412,160.43,172.02,34640,175.01,171.29,34640,160.43,161.42,34640
2135422,176.47,171.6,34660,176.47,171.82,34660,160.43,161.3,34660
2135432,176.45,172.17,34680,160.41,171.42,34680,160.41,161.2,34680
2135443,175.03,172.59,34700,175.03,170.98,34700,160.44,161.11,34700
2135454,174.92,172.87,34730,174.92,171.45,34730,160.34,161.02,34730
2135465,160.5,172.26,34750,175.09,171.87,34750,160.5,160.95,34750
2135475,176.49,171.82,34770,176.49,172.33,34770,176.49,161.84,34770
2135486,175.0,172.28,34790,160.41,171.88,34790,160.41,162.62,34790
2135497,175.01,172.6,34810,175.01,171.38,34810,160.43,162.36,34810
2135507,176.49,172.98,34830,176.49,171.9,34830,160.44,162.14,34830
2135518,175.01,173.3,34850,175.01,172.35,34850,160.43,161.93,34850
2135528,160.43,172.64,34870,176.47,172.76,34870,160.43,161.76,34870
2135539,175.01,172.06,34890,160.43,172.25,34890,160.43,161.6,34890
2135549,176.36,172.49,34920,176.36,171.79,34920,160.33,161.46,34920
2135560,175.11,172.87,34940,175.11,172.26,34940,160.52,161.33,34940
2135571,175.0,173.13,34960,175.0,172.59,34960,160.41,161.23,34960
2135581,160.44,172.49,34980,176.49,172.96,34980,160.44,161.14,34980
2135592,175.01,171.93,35000,160.43,172.43,35000,175.01,161.91,35000
2135603,175.01,172.29,35020,175.01,171.87,35020,160.43,162.6,35020
2135614,175.01,172.61,35040,175.01,172.24,35040,160.43,162.34,35040
2135625,175.01,172.9,35060,175.01,172.57,35060,160.43,162.12,35060
2135635,176.47,173.23,35080,176.47,172.95,35080,160.43,161.92,35080
2135646,175.01,173.53,35100,175.01,173.28,35100,160.43,161.74,35100
2135657,160.43,172.84,35120,175.01,173.48,35120,160.43,161.59,35120
2135667,176.45,172.32,35140,160.41,172.8,35140,160.41,161.45,35140
2135678,175.03,172.73,35160,175.03,172.2,35160,160.44,161.33,35160
2135688,176.47,173.08,35180,176.47,172.62,35180,176.47,162.17,35180
2135699,174.92,173.39,35210,174.92,172.98,35210,160.34,162.91,35210
2135710,175.11,173.58,35230,175.11,173.22,35230,160.52,162.61,35230
2135721,175.0,173.76,35250,175.0,173.44,35250,160.41,162.36,35250
2135731,176.47,173.99,35270,160.43,172.76,35270,176.47,163.08,35270
2135741,160.43,173.34,35290,176.47,172.25,35290,160.43,163.71,35290
2135752,175.03,172.67,35310,175.03,172.66,35310,160.44,163.33,35310
2135762,176.47,173.04,35330,176.47,173.03,35330,176.47,163.93,35330
2135772,176.45,173.44,35350,176.45,173.44,35350,160.41,164.47,35350
2135783,175.03,173.71,35370,175.03,173.71,35370,160.44,163.99,35370
2135794,175.01,173.87,35390,175.01,173.86,35390,175.01,164.43,35390
2135804,176.36,174.08,35420,160.33,173.13,35420,160.33,164.81,35420
2135815,175.11,174.28,35440,175.11,172.49,35440,175.11,165.16,35440
2135826,160.41,173.51,35460,175.0,172.79,35460,160.41,165.46,35460
2135837,175.01,172.82,35480,175.01,173.06,35480,175.01,165.73,35480
2135847,176.47,173.17,35500,176.47,173.37,35500,160.43,165.97,35500
2135858,175.03,173.47,35520,175.03,173.65,35520,175.03,166.17,35520
2135869,174.92,173.65,35550,174.92,173.81,35550,160.34,166.35,35550
2135880,175.09,173.81,35570,175.09,173.95,35570,175.09,166.51,35570
2135890,176.49,174.04,35590,176.49,174.17,35590,176.49,167.61,35590
2135901,175.01,174.25,35610,175.01,174.36,35610,160.43,167.71,35610
2135912,175.01,174.34,35630,175.01,174.43,35630,175.01,167.71,35630
2135922,176.47,174.5,35650,160.43,173.64,35650,160.43,167.71,35650
2135933,175.01,174.65,35670,175.01,172.94,35670,175.01,167.71,35670
2135943,176.47,174.78,35690,176.47,173.27,35690,176.47,168.66,35690
2135954,160.43,174.03,35710,175.01,173.56,35710,160.43,168.64,35710
2135965,175.01,173.28,35730,175.01,173.73,35730,175.01,168.53,35730
2135975,176.36,173.57,35760,176.36,173.97,35760,160.33,168.43,35760
2135986,175.11,173.82,35780,175.11,174.17,35780,175.11,168.34,35780
2135997,175.01,173.97,35800,175.01,174.28,35800,175.01,169.14,35800
2136008,175.01,174.09,35820,175.01,174.37,35820,160.43,168.97,35820
2136018,176.45,174.29,35840,176.45,174.53,35840,176.45,168.91,35840
2136029,175.03,174.46,35860,175.03,174.67,35860,175.03,169.72,35860
2136040,174.92,174.52,35890,174.92,174.71,35890,160.34,169.48,35890
2136051,175.11,174.58,35910,175.11,174.74,35910,175.11,169.27,35910
2136062,175.01,174.63,35930,175.01,174.78,35930,175.01,169.95,35930
2136073,175.0,174.68,35950,175.0,174.81,35950,160.41,169.69,35950
2136083,176.49,174.8,35970,160.44,173.97,35970,176.49,169.54,35970
2136094,175.01,174.92,35990,175.01,173.23,35990,175.01,170.28,35990
2136104,176.45,175.01,36010,176.45,173.53,36010,160.41,169.97,36010
2136115,175.03,175.1,36030,175.03,173.79,36030,175.03,169.71,36030
2136125,176.44,175.17,36050,176.44,174.02,36050,176.44,170.42,36050
2136136,160.37,174.37,36080,174.95,174.22,36080,174.95,171.04,36080
2136147,175.09,173.59,36100,175.09,174.31,36100,160.5,170.65,36100
2136157,176.47,173.85,36120,176.47,174.48,36120,176.47,170.39,36120
2136168,175.03,174.07,36140,175.03,174.63,36140,175.03,171.03,36140
2136178,176.45,174.27,36160,176.45,174.76,36160,160.41,170.64,36160
2136189,175.03,174.44,36180,175.03,174.88,36180,175.03,170.29,36180
2136199,176.45,174.6,36200,176.45,174.98,36200,176.45,170.94,36200
2136210,175.01,174.73,36220,175.01,175.07,36220,175.01,171.5,36220
2136220,176.47,174.85,36240,176.47,175.15,36240,160.43,171.06,36240
2136231,174.93,174.95,36270,174.93,175.22,36270,174.93,170.66,36270
2136242,175.09,174.96,36290,175.09,175.19,36290,175.09,171.17,36290
2136253,175.01,174.97,36310,175.01,175.17,36310,175.01,171.63,36310
2136264,175.03,174.98,36330,175.03,175.16,36330,160.44,171.17,36330
2136275,175.0,174.98,36350,175.0,175.14,36350,175.0,170.76,36350
2136285,176.49,175.07,36370,176.49,175.21,36370,176.49,171.35,36370
2136296,174.92,175.14,36400,174.92,175.27,36400,174.92,171.86,36400
2136307,175.09,175.13,36420,175.09,175.24,36420,175.09,172.24,36420
2136317,176.47,175.2,36440,176.47,175.3,36440,160.43,171.71,36440
2136328,175.03,175.27,36460,175.03,175.35,36460,175.03,171.24,36460
2136339,175.01,175.24,36480,175.01,175.31,36480,175.01,171.68,36480
2136350,175.0,175.21,36500,175.0,175.28,36500,175.0,172.08,36500
2136360,176.47,175.27,36520,176.47,175.33,36520,176.47,172.51,36520
2136371,175.03,175.33,36540,175.03,175.38,36540,160.44,172.03,36540
2136381,160.41,174.43,36560,176.45,175.42,36560,176.45,171.61,36560
2136392,175.03,173.64,36580,175.03,175.46,36580,175.03,172.09,36580
2136402,176.47,173.89,36600,176.47,175.5,36600,176.47,172.53,36600
2136413,175.01,174.11,36620,175.01,175.52,36620,175.01,172.91,36620
2136423,176.47,174.3,36640,176.47,175.55,36640,160.43,172.29,36640
2136434,175.01,174.47,36660,175.01,175.57,36660,175.01,171.75,36660
2136444,176.47,174.62,36680,176.47,175.59,36680,176.47,172.22,36680
2136455,174.92,174.75,36710,174.92,175.6,36710,174.92,172.63,36710
2136466,189.7,175.64,36730,175.11,175.53,36730,175.11,172.92,36730
2136477,175.01,176.43,36750,175.01,175.48,36750,175.01,173.17,36750
2136488,175.01,176.27,36770,175.01,175.42,36770,175.01,173.39,36770
2136499,175.01,176.12,36790,175.01,175.37,36790,160.43,172.72,36790
2136510,175.01,175.99,36810,175.01,175.33,36810,175.01,172.13,36810
2136521,175.01,175.87,36830,189.6,176.16,36830,175.01,172.47,36830
2136531,176.47,175.86,36850,176.47,176.97,36850,176.47,172.85,36850
2136542,175.01,175.84,36870,175.01,176.82,36870,175.01,173.2,36870
2136552,176.47,175.83,36890,176.47,176.7,36890,176.47,173.5,36890
2136562,176.47,175.91,36910,176.47,176.67,36910,160.43,172.9,36910
2136573,174.92,175.88,36940,174.92,176.55,36940,174.92,172.28,36940
2136584,175.11,175.78,36960,175.11,176.37,36960,175.11,172.6,36960
2136595,175.01,175.69,36980,175.01,176.22,36980,175.01,172.89,36980
2136605,192.51,176.65,37000,176.47,176.16,37000,176.47,173.23,37000
2136616,175.01,177.49,37020,175.01,176.11,37020,175.01,173.53,37020
2136627,175.01,177.2,37040,175.01,175.98,37040,175.01,173.7,37040
2136638,175.01,176.94,37060,175.01,175.87,37060,175.01,173.86,37060
2136648,176.47,176.8,37080,192.51,176.8,37080,176.47,174.08,37080
2136659,175.01,176.67,37100,175.01,177.62,37100,160.43,173.41,37100
2136670,175.01,176.48,37120,175.01,177.31,37120,175.01,172.74,37120
2136681,175.01,176.3,37140,175.01,177.04,37140,175.01,173.01,37140
2136691,176.47,176.24,37160,176.47,176.89,37160,176.47,173.33,37160
2136702,189.6,177.04,37180,175.01,176.75,37180,175.01,173.62,37180
2136713,175.01,177.66,37200,175.01,176.55,37200,175.01,173.78,37200
2136724,175.01,177.35,37220,175.01,176.37,37220,175.01,173.93,37220
