millis,rpm,rpm2
172040,158.28,161.03
172050,158.25,159.28
172060,158.26,158.42
172070,158.26,157.71
172080,158.26,157.43
172090,158.26,159.14
172100,158.26,158.14
172110,158.26,158.57
172120,158.26,157.15
172130,158.26,158.57
172140,158.28,159.72
172150,158.22,160.45
172160,158.30,158.85
172170,158.26,157.85
172180,158.26,157.15
172190,158.26,156.87
172200,158.26,158.57
172210,158.28,157.57
172220,158.25,158.14
172230,158.26,156.45
172240,158.26,158.57
172250,158.23,159.00
172260,158.31,160.30
172270,158.25,158.00
172280,158.26,157.43
172290,158.28,156.59
172300,158.22,156.45
172310,158.30,158.14
172320,158.26,157.15
172330,158.28,157.57
172340,158.25,156.31
172350,158.23,157.71
172360,158.30,158.85
172370,140.68,157.01
172380,158.26,157.57
172390,158.26,156.17
172400,158.26,157.57
172410,158.26,158.57
172420,158.26,159.43
172430,158.26,157.57
172440,158.28,156.87
172450,158.25,155.76
172460,158.28,156.03
172470,158.26,157.71
172480,158.25,156.45
172490,158.26,157.15
172500,158.26,155.62
172510,158.28,157.01
172520,158.26,158.14
172530,140.67,156.17
172540,158.26,156.87
172550,158.28,82.48
172560,158.26,156.73
172570,158.26,157.71
172580,158.25,158.71
172590,158.28,157.01
172600,158.26,156.03
172610,158.26,155.21
172620,158.26,155.21
172630,140.68,158.71
172640,158.26,156.59
172650,158.25,155.90
172660,158.26,154.93
172670,158.28,154.80
172680,158.25,156.59
172690,158.28,155.62
172700,158.26,156.03
172710,140.67,154.80
172720,158.26,154.53
172730,158.26,156.17
172740,158.28,155.21
172750,158.25,155.76
172760,158.26,153.98
172770,158.28,156.03
172780,140.67,156.17
172790,158.28,155.07
172800,158.25,155.76
172810,158.28,154.12
172820,158.26,155.62
172830,158.25,156.45
172840,140.69,154.93
172850,158.26,155.48
172860,158.26,153.98
172870,158.25,155.76
172880,158.28,156.17
172890,158.26,157.29
172900,140.68,155.21
172910,158.25,153.58
172920,158.28,155.21
172930,158.25,156.31
172940,158.26,157.15
172950,158.22,155.21
172960,140.72,153.58
172970,158.28,155.21
172980,158.26,155.62
172990,158.25,157.01
173000,158.23,154.93
173010,140.71,153.18
173020,158.28,155.07
173030,158.25,155.90
173040,158.28,156.59
173050,140.67,154.66
173060,158.28,153.05
173070,158.26,154.66
173080,158.26,155.34
173090,158.25,156.59
173100,140.68,154.53
173110,158.28,152.78
173120,158.25,154.53
173130,158.28,155.48
173140,140.67,153.85
173150,158.28,154.25
173160,158.25,152.91
173170,158.26,154.39
173180,158.25,154.93
173190,140.69,81.90
173200,158.23,153.98
173210,158.30,152.52
173220,157.90,153.71
173230,141.02,154.25
173240,158.26,153.18
173250,158.25,153.85
173260,140.69,152.65
173270,158.26,152.65
173280,158.26,154.25
173290,158.26,153.05
173300,140.67,153.18
173310,158.28,152.38
173320,158.25,152.25
173330,158.26,153.71
173340,140.69,153.71
173350,158.25,152.65
173360,158.26,151.86
173370,140.69,154.12
173380,158.26,155.34
173390,158.25,153.45
173400,158.01,152.38
173410,140.92,153.18
173420,158.26,154.12
173430,158.25,155.34
173440,140.69,153.18
173450,158.26,151.46
173460,158.25,153.45
173470,140.69,153.45
173480,158.25,152.65
173490,158.28,152.91
173500,140.68,151.73
173510,158.25,151.33
173520,158.28,152.91
173530,158.25,151.86
173540,140.68,151.99
173550,158.28,151.20
173560,158.25,151.07
173570,140.68,154.25
173580,158.28,152.65
173590,140.67,150.69
173600,158.26,152.52
173610,158.28,153.05
173620,140.67,151.33
173630,158.26,152.12
173640,158.26,150.56
173650,140.68,150.81
173660,158.26,152.38
173670,158.28,151.07
173680,140.67,151.33
173690,158.28,150.43
173700,140.67,152.52
173710,158.26,153.58
173720,158.28,151.99
173730,140.68,150.17
173740,158.25,151.99
173750,158.28,152.38
173760,140.68,150.81
173770,158.25,151.59
173780,140.69,150.30
173790,158.25,150.17
173800,158.28,151.73
173810,140.67,151.59
173820,158.26,150.81
173830,140.68,151.46
173840,158.26,152.12
173850,158.26,153.05
173860,140.69,151.07
173870,158.25,149.41
173880,140.69,149.91
173890,158.26,151.73
173900,140.64,151.59
173910,158.30,150.69
173920,158.28,150.04
173930,140.68,152.38
173940,158.25,153.18
173950,140.69,151.20
173960,158.25,149.41
173970,158.28,151.07
173980,140.68,151.20
173990,158.25,150.17
174000,140.68,150.04
174010,158.28,149.28
174020,140.67,151.46
174030,158.28,152.38
174040,157.89,1046.73
174050,141.02,148.77
174060,158.25,150.43
174070,140.69,150.30
174080,158.26,149.41
174090,140.67,149.53
174100,158.26,148.77
174110,140.69,151.20
174120,158.25,152.25
174130,140.68,150.30
174140,158.28,148.65
174150,140.67,148.77
174160,158.26,150.30
174170,140.69,150.04
174180,158.25,149.03
174190,140.68,149.79
174200,158.23,150.43
174210,140.71,148.90
174220,158.26,149.41
174230,140.69,148.27
174240,158.25,148.27
174250,140.68,151.59
174260,158.28,149.79
174270,140.67,148.02
174280,158.26,149.41
174290,140.68,149.79
174300,158.26,148.40
174310,140.69,148.65
174320,158.25,147.90
174330,140.68,150.17
174340,158.26,151.07
174350,140.65,149.28
174360,158.31,147.77
174370,140.67,148.02
174380,158.26,149.41
174390,140.68,149.28
174400,157.87,148.40
174410,141.03,149.03
174420,140.68,149.03
174430,158.26,148.15
174440,140.68,148.27
174450,158.26,147.65
174460,140.68,149.79
174470,158.26,150.81
174480,140.68,148.65
174490,158.28,147.15
174500,140.68,147.15
174510,140.67,150.17
174520,158.26,148.65
174530,140.68,146.66
174540,158.26,148.52
174550,140.68,148.65
174560,158.26,147.53
174570,140.68,147.65
174580,140.69,148.40
174590,158.26,149.03
174600,140.68,147.53
174610,158.25,148.40
174620,140.68,146.79
174630,140.69,148.77
174640,158.26,149.66
174650,140.67,147.65
174660,158.26,146.05
174670,140.68,146.42
174680,140.69,149.91
174690,158.25,148.02
174700,140.68,146.18
174710,158.26,147.65
174720,140.68,147.77
174730,140.68,147.65
174740,158.26,146.91
174750,140.69,147.53
174760,140.67,147.77
174770,158.26,146.54
174780,140.69,146.79
174790,158.26,146.05
174800,140.67,148.27
174810,140.69,146.66
174820,158.25,147.15
174830,140.68,145.81
174840,140.69,147.90
174850,158.26,149.03
174860,140.68,147.03
174870,140.68,145.69
174880,158.25,145.57
174890,140.69,148.27
174900,140.64,146.30
174910,158.31,144.85
174920,140.68,145.09
174930,140.68,147.90
174940,158.25,146.18
174950,140.69,144.38
174960,140.67,144.73
174970,158.17,146.42
174980,140.78,146.05
174990,140.67,144.26
175000,140.69,144.61
175010,158.26,146.30
175020,140.67,146.05
175030,140.69,144.26
175040,158.25,146.05
175050,140.69,146.18
175060,140.68,146.05
175070,140.67,144.14
175080,158.26,145.81
175090,140.69,145.93
175100,140.68,145.81
175110,140.68,144.14
175120,158.26,145.69
175130,140.68,145.81
175140,140.68,145.69
175150,140.68,144.02
175160,158.25,145.57
175170,140.68,145.69
175180,140.69,145.45
175190,140.67,143.90
175200,158.26,145.45
175210,140.68,145.57
175220,140.69,145.45
175230,140.67,143.79
175240,158.28,145.21
175250,140.67,145.45
175260,140.69,145.21
175270,140.68,143.67
175280,158.25,145.09
175290,140.68,145.33
175300,140.69,145.09
175310,140.67,143.55
175320,158.26,145.09
175330,140.69,145.09
175340,140.67,144.97
175350,140.65,143.32
175360,140.72,143.32
175370,158.26,144.97
175380,140.67,144.85
175390,140.68,143.20
175400,140.68,767.90
175410,158.28,144.85
175420,140.68,144.61
175430,140.68,142.85
175440,140.68,142.85
175450,140.67,146.30
175460,140.68,144.02
175470,158.26,142.39
175480,140.69,142.74
175490,140.67,145.93
175500,140.68,143.79
175510,140.69,142.62
175520,158.25,142.62
175530,140.68,145.45
175540,140.68,143.79
175550,140.68,142.50
175560,140.68,144.49
175570,140.68,143.08
175580,158.06,143.67
175590,140.88,142.27
175600,140.68,144.14
175610,140.67,142.97
175620,140.68,142.74
175630,140.69,143.43
175640,140.68,143.55
175650,158.17,142.74
175660,140.76,142.62
175670,140.67,143.32
175680,140.68,143.20
175690,140.68,143.08
175700,140.65,141.47
175710,140.71,141.81
175720,140.69,144.73
175730,157.98,142.97
175740,140.92,141.36
175750,140.68,141.70
175760,140.69,144.38
175770,140.68,142.74
175780,140.67,141.47
175790,140.68,143.43
175800,140.69,142.04
175810,140.67,141.70
175820,140.69,142.50
175830,158.25,143.20
175840,140.68,141.47
175850,140.65,141.59
175860,140.71,142.27
175870,140.69,142.50
175880,140.68,142.27
175890,140.67,140.91
175900,140.68,140.91
175910,140.69,143.90
175920,140.67,141.93
175930,140.68,140.68
175940,140.68,142.97
175950,140.65,141.13
175960,140.72,141.47
175970,140.67,141.93
175980,158.26,142.50
175990,140.68,141.24
176000,140.68,141.02
176010,140.69,141.93
176020,140.68,141.81
176030,140.67,141.81
176040,140.68,139.90
176050,140.69,140.34
176060,140.67,143.08
176070,140.68,141.36
176080,140.69,140.01
176090,140.67,142.04
176100,140.68,140.68
176110,140.68,140.46
176120,140.68,141.02
176130,140.68,141.36
176140,140.68,141.02
176150,140.69,139.45
176160,140.67,139.67
176170,140.68,142.62
176180,140.68,140.91
176190,140.69,139.45
176200,140.67,141.70
176210,140.68,140.01
176220,140.68,140.12
176230,140.69,140.68
176240,140.67,140.79
176250,140.65,140.57
176260,140.71,139.01
176270,140.69,139.01
176280,140.67,142.27
176290,140.68,140.34
176300,140.68,139.12
176310,140.68,141.02
176320,140.69,139.90
176330,140.67,139.67
176340,140.68,140.34
176350,140.69,140.46
176360,140.67,140.12
176370,140.67,138.68
176380,123.11,140.68
176390,140.69,139.45
176400,140.67,139.23
176410,140.68,140.01
176420,140.69,140.23
176430,140.67,139.79
176440,140.68,138.36
176450,140.68,138.25
176460,140.68,141.59
176470,140.68,139.34
176480,140.68,138.36
176490,140.69,140.23
176500,140.64,139.01
176510,140.72,138.79
176520,123.09,137.92
176530,140.68,141.13
176540,140.67,139.23
176550,140.68,137.92
176560,140.69,139.90
176570,140.67,138.46
176580,140.69,138.68
176590,140.68,139.12
176600,140.68,139.23
176610,140.67,139.01
176620,123.11,137.71
176630,140.67,139.79
176640,140.69,138.03
176650,140.68,138.14
176660,140.68,138.90
176670,140.67,139.12
176680,140.69,138.90
176690,140.68,136.95
176700,140.64,137.49
176710,123.12,138.25
176720,140.69,137.92
176730,140.68,138.57
176740,140.67,138.90
176750,140.69,138.57
176760,140.67,137.06
176770,140.68,136.85
176780,123.11,137.60
176790,140.68,137.71
176800,140.68,138.14
176810,140.68,138.14
176820,140.67,138.14
176830,140.68,136.32
176840,123.11,138.68
176850,140.68,137.60
176860,140.67,137.17
176870,140.69,137.92
176880,140.68,138.25
176890,140.67,137.92
176900,123.11,136.42
176910,140.68,138.36
176920,140.68,136.74
176930,140.67,136.95
176940,140.69,137.71
176950,140.37,137.71
176960,123.37,137.17
176970,140.68,136.11
176980,140.67,138.03
176990,140.69,136.74
177000,123.09,135.79
177010,140.68,136.00
177020,140.67,138.46
177030,140.68,136.85
177040,140.68,135.69
177050,123.07,137.38
177060,140.71,137.06
177070,140.68,135.58
177080,140.69,135.48
177090,123.09,136.00
177100,140.67,136.11
177110,140.69,136.95
177120,140.67,136.95
177130,140.62,136.74
177140,123.16,135.37
177150,140.68,137.17
177160,140.67,135.69
177170,140.39,135.79
177180,123.35,135.27
177190,140.68,138.46
177200,140.65,136.21
177210,123.13,136.11
177220,140.67,136.32
177230,140.68,136.21
177240,140.68,134.54
177250,123.11,136.74
177260,140.68,135.58
177270,140.67,135.58
177280,140.69,135.90
177290,123.08,137.49
177300,140.69,135.69
177310,140.67,134.54
177320,123.09,136.00
177330,140.68,135.69
177340,140.68,134.13
177350,140.65,134.54
177360,123.13,135.37
177370,140.68,135.27
177380,140.67,135.27
177390,123.11,136.74
177400,140.64,135.06
177410,140.71,134.03
177420,123.09,135.27
177430,140.68,135.17
177440,140.68,133.32
177450,123.09,135.79
177460,140.68,134.65
177470,140.69,134.65
177480,123.08,133.93
177490,140.69,136.53
177500,140.67,134.54
177510,123.09,134.44
177520,140.69,134.54
177530,140.67,134.44
177540,123.09,133.22
177550,140.69,135.06
177560,123.09,134.44
177570,140.67,132.82
177580,140.69,133.22
177590,123.08,133.73
177600,140.69,133.83
177610,140.67,134.65
177620,123.09,136.42
177630,140.69,134.54
177640,140.68,133.12
177650,123.09,134.54
177660,140.68,134.13
177670,123.08,132.72
177680,140.68,134.54
177690,140.68,133.12
177700,123.07,132.32
177710,140.71,132.22
177720,123.11,132.82
177730,140.67,132.72
177740,123.11,132.02
177750,140.68,134.65
177760,140.67,133.12
177770,123.09,133.22
177780,140.68,133.22
177790,123.09,132.92
177800,140.69,131.82
177810,123.08,133.12
177820,140.69,133.02
177830,123.09,131.72
177840,140.67,133.62
177850,123.11,133.02
177860,140.68,131.62
177870,140.68,131.43
177880,123.09,132.12
177890,140.67,132.02
177900,123.07,131.33
177910,140.72,133.73
177920,123.08,131.62
177930,140.68,132.02
177940,123.09,133.62
177950,140.65,131.92
177960,123.12,132.02
177970,140.69,132.32
177980,123.09,132.12
177990,140.68,130.74
178000,123.09,132.62
178010,140.67,132.42
178020,123.11,131.13
178030,140.67,133.22
178040,123.11,132.52
178050,140.67,130.84
178060,123.11,133.12
178070,140.67,131.82
178080,123.11,130.84
178090,140.68,131.23
178100,123.08,131.62
178110,140.69,131.72
178120,123.09,131.13
178130,140.67,133.62
178140,123.11,131.33
178150,140.68,132.12
178160,123.08,133.42
178170,140.69,131.72
178180,123.08,131.53
178190,140.68,131.62
178200,123.07,131.13
178210,140.72,129.87
178220,123.08,131.33
178230,140.69,131.13
178240,123.09,129.97
178250,140.67,132.02
178260,123.09,131.33
178270,123.09,130.16
178280,140.68,132.02
178290,123.11,131.33
178300,140.68,130.07
178310,123.08,131.72
178320,140.68,130.45
178330,123.09,129.49
178340,140.48,129.40
178350,123.27,130.26
178360,123.11,129.21
178370,140.67,129.59
178380,123.09,130.16
178390,140.69,130.16
178400,123.09,129.59
178410,123.08,129.97
178420,140.68,130.07
178430,123.11,129.21
178440,140.68,132.02
178450,123.09,129.68
178460,123.09,129.02
178470,140.67,132.02
178480,123.11,129.68
178490,140.67,130.45
178500,123.11,131.62
178510,123.09,129.59
178520,140.67,129.87
178530,123.11,131.62
178540,140.67,129.78
178550,123.11,130.07
178560,123.09,131.72
178570,140.68,129.97
178580,123.09,129.97
178590,123.09,131.23
178600,140.68,129.49
178610,123.09,129.59
178620,140.67,129.97
178630,123.09,129.59
178640,123.09,129.87
178650,140.65,129.87
178660,123.12,129.30
178670,123.11,129.11
178680,140.67,129.30
178690,123.09,129.11
178700,123.07,129.49
178710,140.71,129.49
178720,123.11,129.02
178730,123.09,128.92
178740,140.67,129.11
178750,123.09,128.92
178760,123.11,129.21
178770,140.68,129.21
178780,123.08,128.83
178790,123.09,128.73
178800,140.69,128.92
178810,123.08,128.64
178820,123.09,129.02
178830,123.11,130.07
178840,140.67,128.55
178850,123.11,128.45
178860,123.08,130.16
178870,140.69,128.36
178880,123.08,128.64
178890,123.11,129.68
178900,140.68,128.08
178910,123.09,128.17
178920,123.09,129.97
178930,123.08,127.61
178940,140.69,128.08
178950,123.08,129.49
178960,123.11,127.43
178970,123.09,126.88
178980,140.67,129.30
178990,123.11,127.43
179000,123.08,126.51
179010,123.09,127.24
179020,140.68,127.06
179030,123.11,126.42
179040,123.09,457.94
179050,123.09,126.06
179060,140.67,126.42
179070,123.09,126.78
179080,123.11,126.24
179090,123.09,127.80
179100,140.67,126.78
179110,123.11,126.06
179120,123.09,127.98
179130,123.08,127.34
179140,140.68,125.61
179150,123.07,127.98
179160,123.13,127.24
179170,123.08,125.70
179180,123.09,127.24
179190,140.69,126.97
179200,123.08,125.79
179210,123.09,126.88
179220,123.09,126.60
179230,123.09,127.06
179240,140.68,126.88
179250,123.09,126.42
179260,123.09,126.60
179270,123.11,127.89
179280,123.08,125.88
179290,123.09,125.07
179300,140.69,128.08
179310,123.09,125.88
179320,123.09,125.16
179330,123.08,125.70
179340,123.09,124.98
179350,140.33,432.06
179360,123.40,125.52
179370,123.09,124.45
179380,123.11,126.60
179390,123.09,125.88
179400,123.06,124.63
179410,123.13,126.15
179420,140.65,125.79
179430,123.11,124.36
179440,123.11,126.15
179450,123.06,125.70
179460,123.12,125.61
179470,123.11,127.34
179480,123.09,125.07
179490,123.09,124.28
179500,140.64,127.15
179510,123.13,124.80
179520,123.09,124.10
179530,123.08,124.72
179540,123.11,124.10
179550,123.09,125.70
179560,123.09,124.98
179570,123.08,124.01
179580,123.11,124.98
179590,140.68,124.89
179600,123.06,123.93
179610,123.13,124.89
179620,123.09,124.80
179630,123.09,125.25
179640,123.08,126.33
179650,123.11,124.19
179660,123.08,123.84
179670,123.11,124.36
179680,123.08,123.14
179690,123.11,125.52
179700,140.47,124.28
179710,123.27,122.97
179720,123.11,125.25
179730,123.08,124.45
179740,123.09,123.23
179750,123.11,124.36
179760,123.09,124.01
179770,123.09,124.36
179780,123.08,125.43
179790,123.11,123.40
179800,123.08,123.06
179810,123.11,123.66
179820,123.08,122.54
179830,123.09,124.72
179840,123.11,124.10
179850,123.09,122.80
179860,123.08,123.75
179870,123.11,123.58
179880,123.08,123.93
179890,123.11,125.16
179900,123.08,122.97
179910,123.09,122.54
179920,123.11,123.23
179930,123.09,122.20
179940,123.09,123.84
179950,123.09,123.40
179960,123.09,122.54
179970,123.09,123.58
179980,123.09,123.23
179990,123.08,122.97
180000,123.09,124.89
180010,123.11,122.63
180020,123.09,121.78
180030,123.08,122.20
180040,123.11,121.61
180050,123.08,123.75
180060,123.09,122.97
180070,123.11,121.61
180080,123.09,122.89
180090,123.09,122.54
180100,123.06,122.97
180110,123.13,124.01
180120,123.09,121.86
180130,123.09,121.28
180140,123.08,121.86
180150,123.11,121.53
180160,123.08,122.89
180170,123.11,122.29
180180,123.08,120.86
180190,123.11,122.63
180200,123.09,122.37
180210,123.09,122.46
180220,123.08,123.32
180230,105.51,120.36
180240,123.11,122.71
180250,123.09,122.03
180260,123.08,121.11
180270,123.09,122.20
180280,123.11,121.61
180290,123.08,121.53
180300,123.11,123.23
180310,123.08,121.36
180320,123.11,120.69
180330,123.09,121.19
180340,123.09,120.12
180350,105.51,121.44
180360,123.09,121.36
180370,123.08,121.44
180380,123.09,123.23
180390,123.09,120.94
180400,123.09,120.36
180410,123.09,120.61
180420,123.11,119.63
180430,123.09,121.70
180440,105.50,120.94
180450,123.09,121.36
180460,123.09,122.89
180470,123.11,120.45
180480,123.09,119.71
180490,123.08,120.12
180500,123.11,119.14
180510,122.79,121.19
180520,105.77,120.61
180530,123.09,120.86
180540,123.09,122.54
180550,123.08,120.45
180560,123.11,119.63
180570,123.08,119.79
180580,105.51,118.98
180590,123.11,120.20
180600,123.09,120.03
180610,123.09,120.03
180620,123.09,121.86
180630,123.09,120.03
180640,105.51,121.28
180650,123.08,120.61
180660,123.09,119.14
180670,123.11,120.12
180680,123.09,119.54
180690,105.50,118.42
180700,123.09,118.90
180710,123.08,117.86
180720,123.09,119.71
180730,123.09,119.38
180740,105.52,119.22
180750,123.05,120.86
